ANNO_SOLARE;COD_Ateneo;NOME_ATENEO;CODICE_GETTITO;DESCRIZIONE_GETTITO;CONSUNTIVO
2009;01509;Milano-Bicocca - Università degli studi;04 ;Gettito relativo a corsi di perfezionamento e master;724709
2009;01509;Milano-Bicocca - Università degli studi;04a;Gettito relativo ad altri corsi;157985
2009;01509;Milano-Bicocca - Università degli studi;05 ;Tassa regionale per il DSU (se riscossa da università);3241300
2009;01509;Milano-Bicocca - Università degli studi;06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;584600
2009;01509;Milano-Bicocca - Università degli studi;07 ;Altre entrate non necessarie per l'iscrizione;153143
2009;01509;Milano-Bicocca - Università degli studi;08 ;Altro da studenti, non costituente gettito;573330
2009;01510;"Milano - Università telematica internazionale ""UNITEL""";01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;298581
2009;01510;"Milano - Università telematica internazionale ""UNITEL""";02 ;Gettito relativo a corsi di dottorato;0
2009;01510;"Milano - Università telematica internazionale ""UNITEL""";03 ;Gettito relativo a corsi di specializzazione;0
2009;01510;"Milano - Università telematica internazionale ""UNITEL""";04 ;Gettito relativo a corsi di perfezionamento e master;0
2009;01510;"Milano - Università telematica internazionale ""UNITEL""";04a;Gettito relativo ad altri corsi;0
2009;01510;"Milano - Università telematica internazionale ""UNITEL""";05 ;Tassa regionale per il DSU (se riscossa da università);0
2009;01510;"Milano - Università telematica internazionale ""UNITEL""";06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;0
2009;01510;"Milano - Università telematica internazionale ""UNITEL""";07 ;Altre entrate non necessarie per l'iscrizione;0
2009;01510;"Milano - Università telematica internazionale ""UNITEL""";08 ;Altro da studenti, non costituente gettito;0
2009;01601;Bergamo - Università degli studi;01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;12307536
2009;01601;Bergamo - Università degli studi;02 ;Gettito relativo a corsi di dottorato;0
2009;01601;Bergamo - Università degli studi;03 ;Gettito relativo a corsi di specializzazione;34102
2009;01601;Bergamo - Università degli studi;04 ;Gettito relativo a corsi di perfezionamento e master;1518459
2009;01601;Bergamo - Università degli studi;04a;Gettito relativo ad altri corsi;31578
2009;01601;Bergamo - Università degli studi;05 ;Tassa regionale per il DSU (se riscossa da università);1615600
2009;01601;Bergamo - Università degli studi;06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;150486
2009;01601;Bergamo - Università degli studi;07 ;Altre entrate non necessarie per l'iscrizione;180794
2009;01601;Bergamo - Università degli studi;08 ;Altro da studenti, non costituente gettito;240674
2009;01701;Brescia - Università degli studi;01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;13930243
2009;01701;Brescia - Università degli studi;02 ;Gettito relativo a corsi di dottorato;5106
2009;01701;Brescia - Università degli studi;03 ;Gettito relativo a corsi di specializzazione;831074
2009;01701;Brescia - Università degli studi;04 ;Gettito relativo a corsi di perfezionamento e master;222110
2009;01701;Brescia - Università degli studi;04a;Gettito relativo ad altri corsi;1026
2009;01701;Brescia - Università degli studi;05 ;Tassa regionale per il DSU (se riscossa da università);1587792
2009;01701;Brescia - Università degli studi;06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;175352
2009;01701;Brescia - Università degli studi;07 ;Altre entrate non necessarie per l'iscrizione;16567
2009;01701;Brescia - Università degli studi;08 ;Altro da studenti, non costituente gettito;452945
2009;01801;Pavia - Università degli studi;01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;27216557
2009;01801;Pavia - Università degli studi;02 ;Gettito relativo a corsi di dottorato;0
2009;01801;Pavia - Università degli studi;03 ;Gettito relativo a corsi di specializzazione;2181499
2009;01801;Pavia - Università degli studi;04 ;Gettito relativo a corsi di perfezionamento e master;718974
2009;01801;Pavia - Università degli studi;04a;Gettito relativo ad altri corsi;0
2009;01801;Pavia - Università degli studi;05 ;Tassa regionale per il DSU (se riscossa da università);2499800
2009;01801;Pavia - Università degli studi;06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;254480
2009;01801;Pavia - Università degli studi;07 ;Altre entrate non necessarie per l'iscrizione;1133714
2009;01801;Pavia - Università degli studi;08 ;Altro da studenti, non costituente gettito;463527
2009;01802;Pavia - Istituto universitario di studi superiori;01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;0
2009;01802;Pavia - Istituto universitario di studi superiori;02 ;Gettito relativo a corsi di dottorato;0
2009;01802;Pavia - Istituto universitario di studi superiori;03 ;Gettito relativo a corsi di specializzazione;0
2009;01802;Pavia - Istituto universitario di studi superiori;04 ;Gettito relativo a corsi di perfezionamento e master;409656
2009;01802;Pavia - Istituto universitario di studi superiori;04a;Gettito relativo ad altri corsi;0
2009;01802;Pavia - Istituto universitario di studi superiori;05 ;Tassa regionale per il DSU (se riscossa da università);4800
2009;01802;Pavia - Istituto universitario di studi superiori;06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;0
2009;01802;Pavia - Istituto universitario di studi superiori;07 ;Altre entrate non necessarie per l'iscrizione;0
2009;01802;Pavia - Istituto universitario di studi superiori;08 ;Altro da studenti, non costituente gettito;0
2009;02101;Bolzano - Libera Università;01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;2067460
2009;02101;Bolzano - Libera Università;02 ;Gettito relativo a corsi di dottorato;16043
2009;02101;Bolzano - Libera Università;03 ;Gettito relativo a corsi di specializzazione;17346
2009;02101;Bolzano - Libera Università;04 ;Gettito relativo a corsi di perfezionamento e master;168000
2009;02101;Bolzano - Libera Università;04a;Gettito relativo ad altri corsi;0
2009;02101;Bolzano - Libera Università;05 ;Tassa regionale per il DSU (se riscossa da università);0
2009;02101;Bolzano - Libera Università;06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;0
2009;02101;Bolzano - Libera Università;07 ;Altre entrate non necessarie per l'iscrizione;0
2009;02101;Bolzano - Libera Università;08 ;Altro da studenti, non costituente gettito;0
2009;02201;Trento - Università degli studi;01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;12715094
2009;02201;Trento - Università degli studi;02 ;Gettito relativo a corsi di dottorato;40000
2009;02201;Trento - Università degli studi;03 ;Gettito relativo a corsi di specializzazione;63644
2009;02201;Trento - Università degli studi;04 ;Gettito relativo a corsi di perfezionamento e master;65088
2009;02201;Trento - Università degli studi;04a;Gettito relativo ad altri corsi;63418
2009;02201;Trento - Università degli studi;05 ;Tassa regionale per il DSU (se riscossa da università);1788112
2009;02201;Trento - Università degli studi;06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;119506
2009;02201;Trento - Università degli studi;07 ;Altre entrate non necessarie per l'iscrizione;276312
2009;02201;Trento - Università degli studi;08 ;Altro da studenti, non costituente gettito;269780
2009;02301;Verona - Università degli studi;01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;25882533
2009;02301;Verona - Università degli studi;02 ;Gettito relativo a corsi di dottorato;45496
2009;02301;Verona - Università degli studi;03 ;Gettito relativo a corsi di specializzazione;869539
2009;02301;Verona - Università degli studi;04 ;Gettito relativo a corsi di perfezionamento e master;1398626
2009;02301;Verona - Università degli studi;04a;Gettito relativo ad altri corsi;33573
2009;02301;Verona - Università degli studi;05 ;Tassa regionale per il DSU (se riscossa da università);2994084
2009;02301;Verona - Università degli studi;06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;524350
2009;02301;Verona - Università degli studi;07 ;Altre entrate non necessarie per l'iscrizione;234555
2009;02301;Verona - Università degli studi;08 ;Altro da studenti, non costituente gettito;362825
2009;02701;"Venezia - Università degli studi ""Cà Foscari""";01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;21715897
2009;02701;"Venezia - Università degli studi ""Cà Foscari""";02 ;Gettito relativo a corsi di dottorato;103972
2009;02701;"Venezia - Università degli studi ""Cà Foscari""";03 ;Gettito relativo a corsi di specializzazione;1457467
2009;02701;"Venezia - Università degli studi ""Cà Foscari""";04 ;Gettito relativo a corsi di perfezionamento e master;1060774
2009;02701;"Venezia - Università degli studi ""Cà Foscari""";04a;Gettito relativo ad altri corsi;142040
2009;02701;"Venezia - Università degli studi ""Cà Foscari""";05 ;Tassa regionale per il DSU (se riscossa da università);2595038
2009;02701;"Venezia - Università degli studi ""Cà Foscari""";06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;177424
2009;02701;"Venezia - Università degli studi ""Cà Foscari""";07 ;Altre entrate non necessarie per l'iscrizione;257885
2009;02701;"Venezia - Università degli studi ""Cà Foscari""";08 ;Altro da studenti, non costituente gettito;386924
2009;02702;Venezia - Università IUAV;01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;9786366
2009;02702;Venezia - Università IUAV;02 ;Gettito relativo a corsi di dottorato;84880
2009;02702;Venezia - Università IUAV;03 ;Gettito relativo a corsi di specializzazione;0
2009;02702;Venezia - Università IUAV;04 ;Gettito relativo a corsi di perfezionamento e master;211635
2009;02702;Venezia - Università IUAV;04a;Gettito relativo ad altri corsi;83061
2009;02702;Venezia - Università IUAV;05 ;Tassa regionale per il DSU (se riscossa da università);683130
2009;02702;Venezia - Università IUAV;06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;415898
2009;02702;Venezia - Università IUAV;07 ;Altre entrate non necessarie per l'iscrizione;0
2009;02702;Venezia - Università IUAV;08 ;Altro da studenti, non costituente gettito;283233
2009;02801;Padova - Università degli studi;01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;73366162
2009;02801;Padova - Università degli studi;02 ;Gettito relativo a corsi di dottorato;15166
2009;02801;Padova - Università degli studi;03 ;Gettito relativo a corsi di specializzazione;1057854
2009;02801;Padova - Università degli studi;04 ;Gettito relativo a corsi di perfezionamento e master;3078725
2009;02801;Padova - Università degli studi;04a;Gettito relativo ad altri corsi;140850
2009;02801;Padova - Università degli studi;05 ;Tassa regionale per il DSU (se riscossa da università);7678724
2009;02801;Padova - Università degli studi;06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;1332709
2009;02801;Padova - Università degli studi;07 ;Altre entrate non necessarie per l'iscrizione;524495
2009;02801;Padova - Università degli studi;08 ;Altro da studenti, non costituente gettito;1692372
2009;03001;Udine - Università degli studi;01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;16943312
2009;03001;Udine - Università degli studi;02 ;Gettito relativo a corsi di dottorato;0
2009;03001;Udine - Università degli studi;03 ;Gettito relativo a corsi di specializzazione;768037
2009;03001;Udine - Università degli studi;04 ;Gettito relativo a corsi di perfezionamento e master;296925
2009;03001;Udine - Università degli studi;04a;Gettito relativo ad altri corsi;54738
2009;03001;Udine - Università degli studi;05 ;Tassa regionale per il DSU (se riscossa da università);2009480
2009;03001;Udine - Università degli studi;06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;237180
2009;03001;Udine - Università degli studi;07 ;Altre entrate non necessarie per l'iscrizione;137663
2009;03001;Udine - Università degli studi;08 ;Altro da studenti, non costituente gettito;475448
2009;03201;Trieste - Università degli studi;01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;18069669
2009;03201;Trieste - Università degli studi;02 ;Gettito relativo a corsi di dottorato;170150
2009;03201;Trieste - Università degli studi;03 ;Gettito relativo a corsi di specializzazione;767675
2009;03201;Trieste - Università degli studi;04 ;Gettito relativo a corsi di perfezionamento e master;612402
2009;03201;Trieste - Università degli studi;04a;Gettito relativo ad altri corsi;17922
2009;03201;Trieste - Università degli studi;05 ;Tassa regionale per il DSU (se riscossa da università);2229281
2009;03201;Trieste - Università degli studi;06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;445647
2009;03201;Trieste - Università degli studi;07 ;Altre entrate non necessarie per l'iscrizione;403609
2009;03201;Trieste - Università degli studi;08 ;Altro da studenti, non costituente gettito;305676
2009;03202;Trieste - Scuola internazionale superiore di studi avanzati;01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;0
2009;03202;Trieste - Scuola internazionale superiore di studi avanzati;02 ;Gettito relativo a corsi di dottorato;0
2009;03202;Trieste - Scuola internazionale superiore di studi avanzati;03 ;Gettito relativo a corsi di specializzazione;0
2009;03202;Trieste - Scuola internazionale superiore di studi avanzati;04 ;Gettito relativo a corsi di perfezionamento e master;98900
2009;03202;Trieste - Scuola internazionale superiore di studi avanzati;04a;Gettito relativo ad altri corsi;0
2009;03202;Trieste - Scuola internazionale superiore di studi avanzati;05 ;Tassa regionale per il DSU (se riscossa da università);27300
